path,clean_path,language,gender,status,error,samples,seconds,clipping_ratio,language_id,gender_id
dataset\Korean\Female\810100094_female_korean_voice05.mp3,processed_audio\Korean\Female\810100094_female_korean_voice05.wav,Korean,Female,ok,,960000,60.0,0.0,2,0
dataset\Korean\Male\220701055_male_Korean_voice13.mp3,processed_audio\Korean\Male\220701055_male_Korean_voice13.wav,Korean,Male,ok,,960000,60.0,0.0,2,1
dataset\German\Female\620203020_female_german_voice13.mp3,processed_audio\German\Female\620203020_female_german_voice13.wav,German,Female,ok,,960000,60.0,1.0416666666666667e-06,0,0
dataset\Italian\Female\810104250_female_italian_voice20.mp3,processed_audio\Italian\Female\810104250_female_italian_voice20.wav,Italian,Female,ok,,960000,60.0,0.0,1,0
dataset\Spanish\Male\810103254_male_spanish_voice4.mp3,processed_audio\Spanish\Male\810103254_male_spanish_voice4.wav,Spanish,Male,ok,,960000,60.0,0.0,3,1
dataset\Italian\Female\810104256_female_italian_voice14.mp3,processed_audio\Italian\Female\810104256_female_italian_voice14.wav,Italian,Female,ok,,960000,60.0,0.0,1,0
dataset\Italian\Male\810102474_male_italian_voice11.mp3,processed_audio\Italian\Male\810102474_male_italian_voice11.wav,Italian,Male,ok,,960000,60.0,0.0,1,1
dataset\German\Male\810100162_male_german_voice09.mp3,processed_audio\German\Male\810100162_male_german_voice09.wav,German,Male,ok,,960000,60.0,0.0,0,1
dataset\Italian\Female\810103058_female_italian_voice12.mp3,processed_audio\Italian\Female\810103058_female_italian_voice12.wav,Italian,Female,ok,,960000,60.0,0.0,1,0
dataset\Spanish\Male\810104265_male_spanish_voice1.mp3,processed_audio\Spanish\Male\810104265_male_spanish_voice1.wav,Spanish,Male,ok,,960000,60.0,0.0,3,1
dataset\Korean\Male\810101459_male_korean_voice14.mp3,processed_audio\Korean\Male\810101459_male_korean_voice14.wav,Korean,Male,ok,,960000,60.0,1.0416666666666667e-06,2,1
dataset\Italian\Female\810101369_female_italian_voice3.mp3,processed_audio\Italian\Female\810101369_female_italian_voice3.wav,Italian,Female,ok,,960000,60.0,0.0,1,0
dataset\German\Female\810104145_female_german_voice12.mp3,processed_audio\German\Female\810104145_female_german_voice12.wav,German,Female,ok,,960000,60.0,1.0416666666666667e-06,0,0
dataset\Spanish\Female\810800006_female_spanish_voice3.mp3,processed_audio\Spanish\Female\810800006_female_spanish_voice3.wav,Spanish,Female,ok,,960000,60.0,0.0,3,0
dataset\Spanish\Female\610301117_female_spanish_voice6.mp3,processed_audio\Spanish\Female\610301117_female_spanish_voice6.wav,Spanish,Female,ok,,960000,60.0,0.0,3,0
dataset\Korean\Female\810101394_female_korean_voice14.mp3,processed_audio\Korean\Female\810101394_female_korean_voice14.wav,Korean,Female,ok,,960000,60.0,0.0,2,0
dataset\Spanish\Female\810104301_female_spanish_voice2.mp3,processed_audio\Spanish\Female\810104301_female_spanish_voice2.wav,Spanish,Female,ok,,960000,60.0,0.0,3,0
dataset\Korean\Female\810101404_female_korean_voice10.mp3,processed_audio\Korean\Female\810101404_female_korean_voice10.wav,Korean,Female,ok,,960000,60.0,0.0,2,0
dataset\Italian\Male\810102474_male_italian_voice14.mp3,processed_audio\Italian\Male\810102474_male_italian_voice14.wav,Italian,Male,ok,,960000,60.0,0.0,1,1
dataset\Spanish\Male\810103254_male_spanish_voice6.mp3,processed_audio\Spanish\Male\810103254_male_spanish_voice6.wav,Spanish,Male,ok,,960000,60.0,0.0,3,1
dataset\Spanish\Male\810103254_male_spanish_voice2.mp3,processed_audio\Spanish\Male\810103254_male_spanish_voice2.wav,Spanish,Male,ok,,960000,60.0,0.0,3,1
dataset\Italian\Male\810101441_male_italian_voice05.mp3,processed_audio\Italian\Male\810101441_male_italian_voice05.wav,Italian,Male,ok,,960000,60.0,0.0,1,1
dataset\Korean\Female\810101373_female_korean_voice06.mp3,processed_audio\Korean\Female\810101373_female_korean_voice06.wav,Korean,Female,ok,,960000,60.0,0.0,2,0
dataset\Spanish\Female\810104118_female_spanish_voice10.mp3,processed_audio\Spanish\Female\810104118_female_spanish_voice10.wav,Spanish,Female,ok,,960000,60.0,0.0,3,0
dataset\Korean\Female\810101463_female_korean_voice5.mp3,processed_audio\Korean\Female\810101463_female_korean_voice5.wav,Korean,Female,ok,,960000,60.0,0.0,2,0
dataset\German\Male\810104070_male_german_voice09.mp3,processed_audio\German\Male\810104070_male_german_voice09.wav,German,Male,ok,,960000,60.0,0.0,0,1
dataset\Korean\Female\810101373_female_korean_voice05.mp3,processed_audio\Korean\Female\810101373_female_korean_voice05.wav,Korean,Female,ok,,960000,60.0,0.0,2,0
dataset\Spanish\Male\810103254_male_spanish_voice1.mp3,processed_audio\Spanish\Male\810103254_male_spanish_voice1.wav,Spanish,Male,ok,,960000,60.0,0.0,3,1
dataset\Italian\Male\810103252_male_italian_voice14.mp3,processed_audio\Italian\Male\810103252_male_italian_voice14.wav,Italian,Male,ok,,960000,60.0,0.0,1,1
dataset\German\Male\810101399_male_german_voice11.mp3,processed_audio\German\Male\810101399_male_german_voice11.wav,German,Male,ok,,960000,60.0,0.0,0,1
dataset\Italian\Female\810103058_female_italian_voice1.mp3,processed_audio\Italian\Female\810103058_female_italian_voice1.wav,Italian,Female,ok,,960000,60.0,0.0,1,0
dataset\Korean\Female\810100094_female_korean_voice10.mp3,processed_audio\Korean\Female\810100094_female_korean_voice10.wav,Korean,Female,ok,,960000,60.0,0.0,2,0
dataset\German\Female\810104049_female_german_voice14.mp3,processed_audio\German\Female\810104049_female_german_voice14.wav,German,Female,ok,,960000,60.0,0.0,0,0
dataset\Italian\Female\810101409_female_italian_voice02.mp3,processed_audio\Italian\Female\810101409_female_italian_voice02.wav,Italian,Female,ok,,960000,60.0,0.0,1,0
dataset\Italian\Male\810101441_male_italian_voice07.mp3,processed_audio\Italian\Male\810101441_male_italian_voice07.wav,Italian,Male,ok,,960000,60.0,1.0416666666666667e-06,1,1
dataset\Korean\Male\810101459_male_korean_voice12.mp3,processed_audio\Korean\Male\810101459_male_korean_voice12.wav,Korean,Male,ok,,960000,60.0,1.0416666666666667e-06,2,1
dataset\Korean\Male\810103153_male_korean_voice04.mp3,processed_audio\Korean\Male\810103153_male_korean_voice04.wav,Korean,Male,ok,,960000,60.0,0.0,2,1
dataset\Korean\Female\810101394_female_korean_voice6.mp3,processed_audio\Korean\Female\810101394_female_korean_voice6.wav,Korean,Female,ok,,960000,60.0,0.0,2,0
dataset\Italian\Female\810104256_female_italian_voice10.mp3,processed_audio\Italian\Female\810104256_female_italian_voice10.wav,Italian,Female,ok,,960000,60.0,0.0,1,0
dataset\Italian\Female\810102480_female_italian_voice11.mp3,processed_audio\Italian\Female\810102480_female_italian_voice11.wav,Italian,Female,ok,,960000,60.0,0.0,1,0
dataset\Spanish\Female\810102470_female_spanish_voice10.mp3,processed_audio\Spanish\Female\810102470_female_spanish_voice10.wav,Spanish,Female,ok,,960000,60.0,0.0,3,0
dataset\German\Female\810101485_female_german_voice11.mp3,processed_audio\German\Female\810101485_female_german_voice11.wav,German,Female,ok,,960000,60.0,0.0,0,0
dataset\Spanish\Female\810102470_female_spanish_voice3.mp3,processed_audio\Spanish\Female\810102470_female_spanish_voice3.wav,Spanish,Female,ok,,960000,60.0,0.0,3,0
dataset\German\Female\810100200_female_german_voice12.mp3,processed_audio\German\Female\810100200_female_german_voice12.wav,German,Female,ok,,960000,60.0,0.0,0,0
dataset\Korean\Male\220701055_male_Korean_voice19.mp3,processed_audio\Korean\Male\220701055_male_Korean_voice19.wav,Korean,Male,ok,,960000,60.0,1.0416666666666667e-06,2,1
dataset\German\Male\810104298_male_german_voice14.mp3,processed_audio\German\Male\810104298_male_german_voice14.wav,German,Male,ok,,960000,60.0,1.0416666666666667e-06,0,1
dataset\Korean\Female\810100094_female_korean_voice09.mp3,processed_audio\Korean\Female\810100094_female_korean_voice09.wav,Korean,Female,ok,,960000,60.0,0.0,2,0
dataset\Italian\Female\810103147_female_italian_voice6.mp3,processed_audio\Italian\Female\810103147_female_italian_voice6.wav,Italian,Female,ok,,960000,60.0,0.0,1,0
dataset\Italian\Male\810102393_male_italian_voice11.mp3,processed_audio\Italian\Male\810102393_male_italian_voice11.wav,Italian,Male,ok,,960000,60.0,0.0,1,1
dataset\Korean\Female\810100094_female_korean_voice17.mp3,processed_audio\Korean\Female\810100094_female_korean_voice17.wav,Korean,Female,ok,,960000,60.0,0.0,2,0
dataset\German\Female\810101432_female_german_voice09.mp3,processed_audio\German\Female\810101432_female_german_voice09.wav,German,Female,ok,,960000,60.0,1.0416666666666667e-06,0,0
dataset\Spanish\Male\810104281_male_spanish_voice4.mp3,processed_audio\Spanish\Male\810104281_male_spanish_voice4.wav,Spanish,Male,ok,,960000,60.0,0.0,3,1
dataset\German\Male\810101399_male_german_voice10.mp3,processed_audio\German\Male\810101399_male_german_voice10.wav,German,Male,ok,,960000,60.0,1.0416666666666667e-06,0,1
dataset\Spanish\Female\810104301_female_spanish_voice1.mp3,processed_audio\Spanish\Female\810104301_female_spanish_voice1.wav,Spanish,Female,ok,,960000,60.0,0.0,3,0
dataset\German\Male\810104151_male_german_voice01.mp3.MP3,processed_audio\German\Male\810104151_male_german_voice01.mp3.wav,German,Male,ok,,960000,60.0,0.0,0,1
dataset\German\Female\810101380_female_german_voice1.mp3,processed_audio\German\Female\810101380_female_german_voice1.wav,German,Female,ok,,960000,60.0,0.0,0,0
dataset\Italian\Female\810101369_female_italian_voice10.mp3,processed_audio\Italian\Female\810101369_female_italian_voice10.wav,Italian,Female,ok,,960000,60.0,0.0,1,0
dataset\Korean\Male\810104067_male_korean_voice5.mp3,processed_audio\Korean\Male\810104067_male_korean_voice5.wav,Korean,Male,ok,,960000,60.0,1.0416666666666667e-06,2,1
dataset\German\Female\810100200_female_german_voice2.mp3,processed_audio\German\Female\810100200_female_german_voice2.wav,German,Female,ok,,960000,60.0,0.0,0,0
